SMILES,Name,pIC50,IC50,mol,mw,logp,hbd,hba,max_ring_size,ro5_ok
c1cc(ccc1n2cc(c3c2ccc(c3)Cl)C4CCN(CC4)CCN5CCNC5=O)F,CHEMBL12713,8.025,0.009440608762859227,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1a80>,440.177917352,4.627600000000005,1,5,6,True
c1ccc2c(c1)[nH]c(=O)n2C3=CCN(CC3)CCCC(=O)c4ccc(cc4)F,CHEMBL1108,7.32777777778,0.04701346081653659,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1af0>,379.16960516399996,3.6784000000000026,1,5,6,True
c1ccc2c(c1)c(c[nH]2)C(=O)OC3CC4CC5CC(C3)N4CC5=O,CHEMBL2368925,5.07166666667,8.478779348200854,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1b60>,324.14739249999997,2.519,1,5,6,True
CC(C)C(CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC,CHEMBL6966,6.83090909091,0.14760154692299343,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1bd0>,454.283157696,5.093080000000005,0,6,6,False
CCOC(=O)N1CCC(=C2c3ccc(cc3CCc4c2nccc4)Cl)CC1,CHEMBL998,6.42857142857,0.3727593720327204,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1c40>,382.144805656,4.887800000000005,0,4,7,True
CN1C2CCC1C(C(C2)OC(=O)c3ccccc3)C(=O)OC,CHEMBL370805,5.71,1.9498445997580456,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1cb0>,303.147058152,1.8676999999999997,0,5,6,True
c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4cc5c(cc4Cl)NC(=O)C5,CHEMBL708,6.875,0.1333521432163324,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1d20>,412.112459972,3.809000000000002,1,5,6,True
COc1ccc(cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3)Cl,CHEMBL472,4.13,74.13102413009176,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1d90>,493.14381967599996,3.641700000000002,3,8,6,True
CC(C)C1c2ccc(cc2CCC1(CCN(C)CCCc3[nH]c4ccccc4n3)OC(=O)COC)F,CHEMBL45816,5.83533333333,1.4610553425868247,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1e00>,495.2897202959999,5.270900000000005,1,6,6,False
CCCc1c2c(c(=O)[nH]c(n2)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)C)n(n1)C,CHEMBL192,4.938,11.53453257821093,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1e70>,474.20492444000007,1.6109,1,10,6,True
CN(C)CCC=C1c2ccccc2CCc3c1cccc3,CHEMBL629,5.02666666667,9.404448517191343,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1ee0>,277.183049736,4.168600000000003,0,1,7,True
CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3,CHEMBL1008,6.56111111111,0.2747191214132633,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1f50>,366.267113708,4.830200000000005,0,3,6,True
CN(CCc1ccc(cc1)NS(=O)(=O)C)CCOc2ccc(cc2)NS(=O)(=O)C,CHEMBL473,7.51666666667,0.030432198870843648,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a1fc0>,441.139212964,1.9828999999999997,2,8,6,True
COc1ccc(cc1)CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(cc5)F,CHEMBL296419,8.286875,0.005165650272438543,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2030>,458.24818983200004,5.3513000000000055,1,5,6,False
c1cc(ccc1C(=O)CCCN2CCC(CC2)(c3ccc(cc3)Cl)O)F,CHEMBL54,7.296,0.05058246620031138,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a20a0>,375.140134876,4.425600000000005,1,3,6,True
c1ccc2c(c1)nc(n2Cc3ccc(cc3)F)NC4CCNCC4,CHEMBL61301,7.55166666667,0.02807587714373179,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2110>,324.17502489200007,3.387600000000001,2,4,6,True
CC(C)(C)c1ccc(cc1)C(CCCN2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O,CHEMBL17157,6.95055555556,0.11205840702798071,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2180>,471.3137295519999,6.445800000000009,2,3,6,False
Cn1c2ccccc2c(n1)C(=O)NC3CC4CCCC(C3)N4C,CHEMBL289469,5.424,3.7670379898390856,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a21f0>,312.195011388,2.3184000000000005,1,5,6,True
C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3,CHEMBL75880,5.11,7.762471166286911,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2260>,277.27695012,5.295400000000005,1,1,6,False
c1ccc2c(c1)[nH]c(=O)n2C3CCN(CC3)CCCC(c4ccc(cc4)F)c5ccc(cc5)F,CHEMBL1423,7.45714285714,0.03490254878982542,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a22d0>,461.227868988,5.8570000000000055,1,4,6,False
CN1CCN(CC1)C2=Nc3cc(ccc3Nc4c2cccc4)Cl,CHEMBL42,6.1475,0.7120327999992027,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2340>,326.129824288,3.7227000000000023,1,4,7,True
COc1cc(c(cc1C(=O)NC2CCN(CC2OC)CCCOc3ccc(cc3)F)Cl)N,CHEMBL1729,7.708125,0.019582809538175785,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a23b0>,465.18306230800005,3.358100000000001,3,7,6,True
Cc1cccc(n1)CCN2CCC(CC2)C(=O)c3ccc(cc3)NS(=O)(=O)C,CHEMBL327980,7.736,0.018365383433483474,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2420>,401.17731272399993,2.8989200000000013,1,6,6,True
CC1CN(CC(N1)C)c2c(c(c3c(c2F)n(cc(c3=O)C(=O)O)C4CC4)N)F,CHEMBL850,4.62,23.9883291901949,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2490>,392.16599700399996,2.0815999999999995,4,7,6,True
CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl,CHEMBL71,5.76444444444,1.7201073657147725,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2500>,318.095747288,4.894400000000004,0,2,6,True
c1ccc2c(c1)[nH]c(=O)n2CCCN3CCC(CC3)n4c5ccc(cc5[nH]c4=O)Cl,CHEMBL219916,6.865,0.13645831365889238,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2570>,425.161852688,3.353200000000002,2,7,6,True
CC(=O)OC1C(Sc2ccccc2N(C1=O)CCN(C)C)c3ccc(cc3)OC,CHEMBL23,4.76,17.378008287493763,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a25e0>,414.16132831199997,3.368500000000002,0,6,7,True
Cc1c(c(=O)n2c(n1)CCCC2)CCN3CCC(CC3)c4c5ccc(cc5on4)F,CHEMBL85,6.54357142857,0.28604118689660457,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2650>,410.211804324,3.5904200000000026,0,6,6,True
CN(c1[nH]c(=O)ccn1)C2CCN(CC2)c3nc4ccccc4n3Cc5ccc(cc5)F,CHEMBL94454,6.395,0.4027170343254595,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a26c0>,432.20738764000004,3.412200000000002,1,7,6,True
CN1CCN(CC1)CCCCN2C(=O)CN(C2=O)N=Cc3ccc(o3)c4ccc(cc4)Cl,CHEMBL123558,6.1,0.7943282347242823,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2730>,457.188067436,3.2257000000000025,0,8,6,True
CN1CCCCC1CCN2c3ccccc3Sc4c2cc(cc4)SC,CHEMBL479,6.99416666667,0.10135223575074878,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a27a0>,370.153740832,5.8856000000000055,0,2,6,False
CN(C)CCCN1c2ccccc2CCc3c1cccc3,CHEMBL11,5.47,3.388441561392028,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2810>,280.193948768,3.8750000000000036,0,2,7,True
CN1c2ccccc2C(=NC(C1=O)NC(=O)C(Cc3ccccc3)N)c4ccccc4,CHEMBL338109,5.06,8.709635899560814,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2880>,412.189926008,2.5127000000000006,3,6,7,True
CN1c2ccccc2C(=NC(C1=O)NC(=O)CCC3CCCCC3)c4ccccc4,CHEMBL340353,6.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a28f0>,403.225977168,4.303200000000004,1,5,7,True
CN1c2ccccc2C(=NC(C1=O)NC(=O)C=Cc3ccc(cc3Cl)Cl)c4ccccc4,CHEMBL332826,5.82,1.5135612484362073,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2960>,463.085432208,4.962900000000004,1,5,7,True
Cc1cccc(c1)NC(=O)NC2C(=O)N(c3ccccc3C(=N2)c4ccccc4)C,CHEMBL9387,5.3,5.0118723362727255,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a29d0>,398.174275944,3.9566200000000027,2,6,7,True
Cc1cccc(c1)NC(=O)NC2C(=O)N(c3ccccc3C(=N2)c4ccccc4)C,CHEMBL70380,5.0,10.000000000000002,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2a40>,398.174275944,3.9566200000000027,2,6,7,True
c1ccc(cc1)n2cc(c3c2ccc(c3)Cl)C4CCN(CC4)CCN5CCNC5=O,CHEMBL443476,7.06,0.08709635899560815,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2ab0>,422.18733916400004,4.488500000000004,1,5,6,True
c1cc2c(cc1Cl)c(cn2C3CCCCC3)C4CCN(CC4)CCN5CCNC5=O,CHEMBL53661,6.86,0.13803842646028838,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2b20>,428.23428935600003,5.004500000000004,1,5,6,False
CCC(CC)c1cn(c2c1cc(cc2)Cl)c3ccc(cc3)F,CHEMBL299390,5.83,1.4791083881682072,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2b90>,315.11900550800004,6.326600000000004,0,1,6,False
c1cc(ccc1n2cc(c3c2ccc(c3)Cl)C4=CCN(CC4)CCN5CCNC5=O)F,CHEMBL12186,8.0,0.01,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2c00>,438.162267288,4.5373000000000046,1,5,6,True
c1ccc2c(c1)C(CN2c3ccc(cc3)F)C4CCN(CC4)CCN5CCNC5=O,CHEMBL556312,7.63,0.02344228815319923,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2c70>,408.23253976800004,3.7982000000000022,1,5,6,True
c1cc(ccc1CC(=O)O)n2cc(c3c2ccc(c3)Cl)C4CCN(CC4)CCN5CCNC5=O,CHEMBL55835,6.24,0.5754399373371567,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2ce0>,480.19281846800004,4.115600000000003,2,7,6,True
c1ccc2c(c1)c(cn2c3ccc(cc3)F)C4CCN(CC4)CCN5CCN=C5S,CHEMBL298978,8.21,0.00616595001861481,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2d50>,422.19404608400004,4.550400000000004,0,4,6,True
CCC(CC)(c1cn(c2c1cc(cc2)Cl)c3ccc(cc3)F)O,CHEMBL53871,4.8,15.848931924611142,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2dc0>,331.113920128,5.4306000000000045,1,2,6,False
c1cc(ccc1C(=O)O)n2cc(c3c2ccc(c3)Cl)C4CCN(CC4)CCN5CCNC5=O,CHEMBL300927,4.13,74.13102413009176,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2e30>,466.17716840400004,4.186700000000003,2,7,6,True
CCCc1cn(c2c1cc(cc2)Cl)c3ccc(cc3)F,CHEMBL52348,4.59,25.703957827688647,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2ea0>,287.08770538000005,5.375500000000003,0,1,6,False
CCC(c1cn(c2c1cc(cc2)Cl)c3ccc(cc3)F)O,CHEMBL53866,5.66,2.1877616239495516,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2f10>,303.08262,4.866400000000003,1,2,6,True
CN(C)Cc1cn(c2c1cc(cc2)Cl)c3ccc(cc3)F,CHEMBL301956,7.96,0.010964781961431852,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2f80>,302.098604412,4.484600000000003,0,2,6,True
CCC(=O)c1cn(c2c1cc(cc2)Cl)c3ccc(cc3)F,CHEMBL53321,5.71,1.9498445997580456,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a2ff0>,301.066969936,5.0157000000000025,0,2,6,False
CC(c1cn(c2c1cc(cc2)Cl)c3ccc(cc3)F)O,CHEMBL52794,5.34,4.570881896148752,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3060>,289.066969936,4.476300000000003,1,2,6,True
c1ccc2c(c1)c(cn2c3ccc(cc3)F)C4CCN(CC4)CCN5CCNC5=O,CHEMBL12780,8.16,0.006918309709189363,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a30d0>,406.21688970400004,3.9742000000000024,1,5,6,True
CCc1cn(c2c1cc(cc2)Cl)c3ccc(cc3)F,CHEMBL300907,5.46,3.467368504525317,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3140>,273.07205531600005,4.985400000000003,0,1,6,True
COC(=O)Cc1ccc(cc1)n2cc(c3c2ccc(c3)Cl)C4CCN(CC4)CCN5CCNC5=O,CHEMBL415944,6.88,0.13182567385564076,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a31b0>,494.20846853200004,4.204000000000003,1,7,6,True
CS(=O)(=O)Nc1ccc2c(c1)C(CC3(O2)CCN(CC3)C4CCc5cc(ccc5C4)C#N)O,CHEMBL52627,7.575,0.02660725059798809,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3220>,467.187877408,3.1377800000000025,2,7,6,True
CC(C)(c1ccc(cc1)C(CCCN2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)O,CHEMBL52832,6.34,0.4570881896148752,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3290>,473.2929941079999,5.375700000000009,3,4,6,False
COC(=O)c1ccc(cc1)n2cc(c3c2ccc(c3)Cl)C4CCN(CC4)CCN5CCNC5=O,CHEMBL52999,7.44,0.036307805477010104,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3300>,480.19281846800004,4.275100000000003,1,7,6,True
c1cc(ccc1n2cc(c3c2ccc(c3)Cl)C4CCNCC4)F,CHEMBL273235,6.69,0.20417379446695277,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3370>,328.114254476,4.890000000000003,1,2,6,True
Cc1c2c(cc(c1F)N3CCNC(C3)C)n(cc(c2=O)C(=O)O)C4CC4,CHEMBL583,4.2525,55.911352757055965,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a33e0>,359.16451978399994,2.28022,2,6,6,True
CC1=C(C(C(=C(N1)C)C(=O)OC)c2ccccc2[N+](=O)[O-])C(=O)OC,CHEMBL193,4.3,50.11872336272725,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3450>,346.11648629599995,2.1756,1,8,6,True
c1ccc2c(c1)nc(n2Cc3ccc(cc3)F)NC4CCN(CC4)CCc5ccc(cc5)O,CHEMBL60796,9.0,0.001,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a34c0>,444.23253976800004,5.048300000000005,2,5,6,False
Cc1c(nc[nH]1)CN2CCc3c(c4ccccc4n3C)C2=O,CHEMBL1110,5.51833333333,3.031563480083118,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3530>,294.14806119599996,2.4083200000000007,1,5,6,True
COc1ccccc1OCCNCC(COc2cccc3c2c4ccccc4[nH]3)O,CHEMBL723,5.28166666667,5.227972967987003,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a35a0>,406.189257312,3.7380000000000018,3,6,6,True
CN1Cc2ccccc2C(N=C1OCc3ccc(cc3)NS(=O)(=O)C)c4ccc(cc4)SC,CHEMBL2093896,4.68,20.89296130854041,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3610>,481.14938372399996,4.887600000000004,1,6,7,True
CN(C)CCCC1(c2ccc(cc2CO1)C#N)c3ccc(cc3)F,CHEMBL549,5.73,1.8620871366628657,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3680>,324.163791512,3.812980000000003,0,3,6,True
CN1Cc2ccccc2C(N=C1OCc3ccc(cc3)NS(=O)(=O)C)c4ccc(cc4)SC,CHEMBL3350235,4.25,56.23413251903491,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a36f0>,481.14938372399996,4.887600000000004,1,6,7,True
c1ccc2c(c1)C(CN2)C(=O)OC3CC4CC5CC(C3)N4CC5=O,CHEMBL319742,5.23,5.888436553555884,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3760>,326.16304256399997,1.9331999999999998,1,5,6,True
CCCCCCCN(CC)CCCC(c1ccc(cc1)NS(=O)(=O)C)O,CHEMBL533,7.904,0.012473835142429432,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a37d0>,384.2446640119999,4.164000000000004,2,5,6,True
CC(C)N(CCC(c1ccccc1)(c2ccccn2)C(=O)N)C(C)C,CHEMBL517,4.216,60.81350012787176,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3840>,339.231062548,3.361900000000001,2,4,6,True
CN1Cc2ccccc2C(N=C1OCc3ccc(cc3)NS(=O)(=O)C)c4ccccc4,CHEMBL1788206,4.42,38.018939632056124,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a38b0>,435.16166265999993,4.165700000000003,1,6,7,True
CN1Cc2ccccc2C(N=C1CCc3ccc(cc3)NS(=O)(=O)C)c4ccc(cc4F)F,CHEMBL1788304,4.07,85.11380382023759,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3920>,469.16355448,4.9024000000000045,1,5,7,True
CN(C)CCC(c1ccc(cc1)Cl)c2ccccn2,CHEMBL505,4.936,11.587773561551263,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3990>,274.123676288,3.8186000000000027,0,2,6,True
COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4c(c3)CCC(=O)N4,CHEMBL17423,5.6575,2.2003917096374,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3a00>,395.18450628000005,2.5509000000000004,1,7,6,True
c1cc2c(cc(nc2c(c1)C(F)(F)F)C(F)(F)F)C(C3CCCCN3)O,CHEMBL535650,5.25,5.623413251903491,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3a70>,378.11668245199996,4.447900000000002,2,3,6,True
c1ccc2c(c1)C(=Nc3cc(ccc3N2)Cl)N4CCNCC4,CHEMBL845,5.18,6.606934480075965,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3ae0>,312.114174224,3.3805000000000014,2,4,7,True
CNCCC(c1ccccc1)Oc2ccc(cc2)C(F)(F)F,CHEMBL41,6.03142857143,0.9301894907744815,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3b50>,309.134048856,4.435000000000003,1,2,6,True
c1ccc(cc1)C(c2ccc(cc2)Cl)N3CCN(CC3)CCOCC(=O)O,CHEMBL1000,4.515,30.549211132155158,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3bc0>,388.15537033999993,3.148200000000001,1,5,6,True
CN(C)CCOC(c1ccccc1)c2ccccc2,CHEMBL657,4.84666666667,14.234208838534165,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3c30>,255.162314292,3.3542000000000023,0,2,6,True
CNCCCN1c2ccccc2CCc3c1cccc3,CHEMBL72,5.6925,2.0300185198596847,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3ca0>,266.178298704,3.5328000000000026,1,2,7,True
CCOC(=O)C1=C(NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C)C,CHEMBL475534,5.0,10.000000000000002,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3d10>,360.13213635999995,2.5657000000000005,1,8,6,True
CN1CCCCC1CCN2c3ccccc3Sc4c2cc(cc4)[S+](C)[O-],CHEMBL1088,6.45666666667,0.3494083934367245,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3d80>,386.14865545199996,4.901100000000005,0,3,6,True
COc1ccc(cc1OC)C2CCN(CC2)CCC3CCOc4c3cccc4,CHEMBL96153,6.83,0.1479108388168207,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3df0>,381.230393852,4.839600000000005,0,4,6,True
COc1ccc(cc1OC)C2CCN(CC2)CCC3CCOc4c3cccc4,CHEMBL94664,6.7,0.1995262314968879,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3e60>,381.230393852,4.839600000000005,0,4,6,True
CN1Cc2ccccc2C(N=C1OCc3ccc(cc3)NS(=O)(=O)C)c4ccccc4,CHEMBL2092889,4.54,28.84031503126606,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3ed0>,435.16166265999993,4.165700000000003,1,6,7,True
c1ccc2c(c1)Cc3ccccc3N4C2CN=C4N,CHEMBL1106,4.01333333333,96.97653591156919,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a3f40>,249.12659748,2.4668,2,3,7,True
Cc1nccn1CC2CCc3c(c4ccccc4n3C)C2=O,CHEMBL46,6.152,0.7046930689671468,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4040>,293.152812228,3.1285200000000017,0,4,6,True
COc1ccc2c(c1)c(ccn2)C(C3CC4CCN3CC4C=C)O,CHEMBL1294,6.312,0.487528490103386,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a40b0>,324.18377800799993,3.173200000000002,1,4,6,True
Cc1cc2c(s1)Nc3ccccc3N=C2N4CCN(CC4)C,CHEMBL715,6.39666666667,0.4011745123057833,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4120>,312.14086764,3.4392200000000033,1,4,7,True
CN1Cc2ccccc2C(N=C1CCc3ccc(cc3)NS(=O)(=O)C)c4ccc(cc4F)F,CHEMBL2092890,4.42,38.018939632056124,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4190>,469.16355448,4.9024000000000045,1,5,7,True
c1cc(c(cc1OCC(F)(F)F)C(=O)NCC2CCCCN2)OCC(F)(F)F,CHEMBL652,5.41,3.8904514499428053,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4200>,414.13781182,3.4407000000000014,2,5,6,True
c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4cc5c(cc4Cl)NC(=O)C5,CHEMBL1712,6.92,0.12022644346174133,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4270>,412.112459972,3.809000000000002,1,5,6,True
CC(C)(Cc1ccc2ccccc2c1)NCC(COc3cccc(c3C#N)Cl)O,CHEMBL180672,7.615,0.024266100950824144,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a42e0>,408.16045572,4.715480000000005,2,4,6,True
CN1CCN(CC1)CCCCN2C(=O)CN(C2=O)N=Cc3ccc(o3)c4ccc(cc4)Cl,CHEMBL537847,6.25,0.5623413251903491,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4350>,457.188067436,3.2257000000000025,0,8,6,True
CC1(C(C(c2cc(ccc2O1)OCCCC(F)(F)F)N(C)S(=O)(=O)C)O)C,CHEMBL298475,4.9,12.589254117941662,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a43c0>,411.132728528,2.872300000000001,1,6,6,True
CCCNCC(COc1ccc(cc1C(=O)CCc2ccccc2)O)O,CHEMBL1264,4.4,39.8107170553497,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4430>,357.194008344,2.9470000000000027,3,5,6,True
c1ccc(cc1)CCC(=O)c2ccccc2OCC(CN)O,CHEMBL1365,4.36,43.65158322401657,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a44a0>,299.152143532,2.2004999999999995,3,4,6,True
CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC3(O2)CCN(CC3)CCc4ccc5c(c4)non5,CHEMBL129583,8.1,0.007943282347242822,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4510>,456.14674086800005,2.636800000000001,1,9,6,True
CCCCCCCN(CC)CCCCc1ccc(cc1)[N+](=O)[O-],CHEMBL182977,8.33,0.004677351412871982,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4580>,320.24637826399993,5.209800000000006,0,4,6,False
CCCCCCC[N+](CC)(CC)CCCCc1ccc(cc1)Cl,CHEMBL9484,7.36,0.04365158322401657,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a45f0>,338.26090428409003,6.489700000000008,0,1,6,False
CCC[S+](CCCN(CC)CC(COc1ccc(cc1)C#N)O)[O-],CHEMBL362103,7.45,0.03548133892335753,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4660>,352.18206375599993,2.1686800000000006,1,5,6,True
CC(CC(c1ccccc1)c2ccccc2)NC(C)(C)C,CHEMBL363295,5.77,1.6982436524617461,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a46d0>,281.214349864,4.985200000000004,1,1,6,True
CCCNCC(COc1ccccc1C(=O)CCc2ccccc2)O,CHEMBL631,6.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4740>,341.199093724,3.2414000000000027,2,4,6,True
CN(CCc1ccc(c(c1)OC)OC)CCOc2ccc(cc2N)NS(=O)(=O)C,CHEMBL353985,6.0,1.0,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a47b0>,423.182792028,2.2108,3,8,6,True
CN(C)CCN(Cc1ccc(cc1)OC)c2ccccn2,CHEMBL511,5.43,3.715352290971728,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4820>,285.184112356,2.6584000000000003,0,4,6,True
Cc1cccc(c1OCC(C)NCCc2ccc(c(c2)OC)OC)C,CHEMBL184014,5.22,6.025595860743581,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4890>,343.21474378799996,3.9202400000000033,1,4,6,True
c1ccc(cc1)C2(CC2C3=NCCN3)c4ccccc4,CHEMBL87045,4.855,13.963683610559364,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4900>,262.146998576,2.994300000000001,1,2,6,True
Cn1c(cc(=O)n(c1=O)C)NCCN(CCCc2ccc(cc2)[N+](=O)[O-])CCO,CHEMBL360861,5.0,10.000000000000002,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4970>,405.20121896399996,0.3312000000000013,2,10,6,True
CCN(CC)CC#CCOC(=O)C(c1ccccc1)(C2CCCCC2)O,CHEMBL185434,4.92,12.022644346174133,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a49e0>,357.230393852,3.3429000000000024,1,4,6,True
COc1ccc2c(c1OC)C(N3CCc4cc(c(cc4C3C2)OC)OC)Cc5ccccc5,CHEMBL186873,4.85,14.125375446227556,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4a50>,445.225308472,5.160300000000005,0,5,6,False
CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)c2ccccc2[N+](=O)[O-])C(=O)OC,CHEMBL1726,4.64,22.90867652767775,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4ac0>,388.16343648799995,3.2018000000000013,1,8,6,True
CCN(CC)CCNC(=O)c1ccc(cc1)NC(=O)C,CHEMBL1097,4.0,100.00000000000001,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4b30>,277.179026976,1.7166,2,5,6,True
CN1Cc2ccccc2C(N=C1CCc3ccccc3)c4ccccc4,CHEMBL362721,7.05,0.08912509381337459,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a4ba0>,340.193948768,5.252700000000004,0,2,7,False
